datetime;hour;min;hourmin;count0;count2;perc0;perc2;dec;lbl
201307021410;14;10;1410;1;0;1;0;2;0
201308151521;15;21;1521;1;0;1;0;2;0
201306131647;16;47;1647;1;0;1;0;2;0
201306031831;18;31;1831;1;0;1;0;2;0
201307121712;17;12;1712;1;1;0.5;0.5;2;0
201307021415;14;15;1415;1;0;1;0;2;0
201306101618;16;18;1618;1;0;1;0;2;0
201307121719;17;19;1719;1;0;1;0;2;0
201308071348;13;48;1348;1;0;1;0;2;0
201309031559;15;59;1559;1;0;1;0;2;0
201307081811;18;11;1811;1;2;0.33;0.67;2;0
201308261747;17;47;1747;1;0;1;0;2;0
201306181437;14;37;1437;1;0;1;0;2;0
201308151826;18;26;1826;1;0;1;0;2;0
201306061910;19;10;1910;1;0;1;0;2;0
201308071352;13;52;1352;1;0;1;0;2;0
201307161905;19;05;1905;1;0;1;0;2;0
201306251614;16;14;1614;1;0;1;0;2;0
201306181441;14;41;1441;1;0;1;0;2;0
201306251616;16;16;1616;1;0;1;0;2;0
201307081415;14;15;1415;1;0;1;0;2;0
201307051536;15;36;1536;0;1;0;1;2;0
201307261521;15;21;1521;0;1;0;1;2;0
201306101622;16;22;1622;1;0;1;0;2;0
201307121721;17;21;1721;1;0;1;0;2;0
201307161900;19;00;1900;1;0;1;0;2;0
201307151421;14;21;1421;1;0;1;0;2;0
201307021404;14;04;1404;0;1;0;1;2;0
201306101628;16;28;1628;1;0;1;0;2;0
201306121938;19;38;1938;0;1;0;1;2;0
201307121729;17;29;1729;1;0;1;0;2;0
201308121330;13;30;1330;32;5;0.86;0.14;0;0
201307121728;17;28;1728;3;0;1;0;2;0
201306251610;16;10;1610;1;0;1;0;2;0
201307231932;19;32;1932;1;0;1;0;2;0
201308071359;13;59;1359;3;0;1;0;2;0
201308071358;13;58;1358;0;1;0;1;2;0
201309031547;15;47;1547;1;0;1;0;2;0
201308071356;13;56;1356;1;0;1;0;2;0
201308071355;13;55;1355;1;0;1;0;2;0
201307081633;16;33;1633;0;1;0;1;2;0
201306241643;16;43;1643;1;0;1;0;2;0
201307121731;17;31;1731;1;0;1;0;2;0
201306111503;15;03;1503;1;0;1;0;2;0
201306111707;17;07;1707;1;0;1;0;2;0
201308201527;15;27;1527;1;0;1;0;2;0
201308201526;15;26;1526;1;0;1;0;2;0
201307121730;17;30;1730;1;0;1;0;2;0
201308261330;13;30;1330;15;6;0.71;0.29;0;0
201307051542;15;42;1542;1;0;1;0;2;0
201307121739;17;39;1739;1;0;1;0;2;0
201308141403;14;03;1403;1;0;1;0;2;0
201308151502;15;02;1502;1;0;1;0;2;0
201308151500;15;00;1500;1;0;1;0;2;0
201308151501;15;01;1501;1;0;1;0;2;0
201309031534;15;34;1534;1;0;1;0;2;0
201307081834;18;34;1834;1;0;1;0;2;0
201306031430;14;30;1430;1;0;1;0;2;0
201308151508;15;08;1508;1;0;1;0;2;0
201306181413;14;13;1413;1;0;1;0;2;0
201308061411;14;11;1411;1;0;1;0;2;0
201306251636;16;36;1636;2;0;1;0;2;0
201306031429;14;29;1429;2;0;1;0;2;0
201309031521;15;21;1521;2;0;1;0;2;0
201306131616;16;16;1616;1;0;1;0;2;0
201306031842;18;42;1842;1;0;1;0;2;0
201308201532;15;32;1532;1;0;1;0;2;0
201307081628;16;28;1628;1;0;1;0;2;0
201306031841;18;41;1841;1;0;1;0;2;0
201307121742;17;42;1742;2;0;1;0;2;0
201307121740;17;40;1740;1;0;1;0;2;0
201307151407;14;07;1407;1;0;1;0;2;0
201306031846;18;46;1846;1;0;1;0;2;0
201307121748;17;48;1748;1;0;1;0;2;0
201307261509;15;09;1509;1;0;1;0;2;0
201308061404;14;04;1404;1;0;1;0;2;0
